"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27","1552664_at","FLCN","201163","folliculin",-0.435372046223582,7.39567603041889,-3.5105110125088,0.00171197151827084,0.013534771689903,-1.63179282952226
"28","1552701_a_at","CARD16","114769","caspase recruitment domain family member 16",0.437237192447396,8.25347649391225,2.3431115125304,0.0273446078085299,0.103502768162256,-4.21662689570397
"29","1552760_at","HDAC9","9734","histone deacetylase 9",-0.594170691857051,7.87368759311633,-2.74756208605679,0.010952575296871,0.0540027270746992,-3.38056781953544
"30","1552766_at","HS6ST2","90161","heparan sulfate 6-O-sulfotransferase 2",0.197060974686016,9.08848585075262,1.51271939552551,0.142838142410239,0.327191457909739,-5.63764292479458
"31","1552787_at","HELB","92797","DNA helicase B",-0.133608384872817,5.00591508552222,-1.23251187824067,0.229175531456451,0.443301528486182,-6.00416088264757
"32","1552789_at","SEC62","7095","SEC62 homolog, preprotein translocation factor",-0.506270001110891,6.06049818998015,-3.52594418073763,0.00164681050529842,0.0130605537558573,-1.59471473580705
"33","1552797_s_at","PROM2","150696","prominin 2",-0.184712963361893,9.3755912595255,-1.87229483346871,0.0728584425393968,0.20821759677305,-5.07850631773833
"34","1552813_at","KLF14","136259","Kruppel like factor 14",0.0554411503934231,7.64517159308465,0.568854764745553,0.574508711127549,0.750342293870366,-6.59564513859601
"35","1552843_at","SLC26A1","10861","solute carrier family 26 member 1",0.30665861988843,5.41213325610119,2.49055375807208,0.0197255494893578,0.0812873134185627,-3.92092500873238
"36","1552872_at","ASMTL-AS1","80161","ASMTL antisense RNA 1",0.102056916328161,7.99241331731724,0.837160805840988,0.410400611372052,0.619222459994205,-6.40600848662805
"37","1552899_at","LINC01312","154089","long intergenic non-protein coding RNA 1312",0.161698139215686,9.58990235899517,1.01014911586173,0.322060777103619,0.54123825693568,-6.24755195610126
"38","1552915_at","IFNL2","282616","interferon lambda 2",0.782701493825209,8.379287220664,7.17119348940637,1.58496153347209e-07,1.42759749550593e-05,7.44132061999214
"39","1552917_at","IFNL1","282618","interferon lambda 1",0.404193243894685,7.71637095350212,2.77772092869774,0.0102071743410737,0.0509752350261144,-3.3152638054763
"40","1552921_a_at","FIGNL1","63979","fidgetin like 1",0.149408258035198,8.87326241335813,1.73858293203504,0.0943590172749484,0.24866608314255,-5.29735840088615
"41","1552950_at","CFAP161","161502","cilia and flagella associated protein 161",-0.0536327717497604,5.11253453033831,-0.358162669354523,0.723215489582476,0.85012792576416,-6.69495162160706
"42","1552977_a_at","CNPY3","10695","canopy FGF signaling regulator 3",-0.14502530856186,7.89484932027379,-1.18493978448816,0.247136933727445,0.461698709240709,-6.05987761834095
"43","1553011_at","TAF1L","138474","TATA-box binding protein associated factor 1 like",-0.160202220161172,8.09552785542331,-1.33006480902121,0.195454185176733,0.402068070975302,-5.88388436262296
"44","1553015_a_at","RECQL4","9401","RecQ like helicase 4",0.0631777590980889,9.94625022540204,0.768932741927909,0.449106820963618,0.653217022237541,-6.46080273990843
"45","1553034_at","SDCCAG8","10806","serologically defined colon cancer antigen 8",0.0800602601562233,5.87144306219925,0.614149226574115,0.544642274693968,0.727857863206295,-6.56853609985673
"46","1553062_at","MOGAT1","116255","monoacylglycerol O-acyltransferase 1",-0.177944872375846,9.0903359899483,-1.73591777589024,0.0948374538274327,0.249796405799254,-5.30159298665378
"47","1553071_a_at","MYOZ3","91977","myozenin 3",-0.0521893557379389,7.01105877768884,-0.49333689639535,0.626062403856304,0.786515259041394,-6.63633569624074
"48","1553105_s_at","DSG2","1829","desmoglein 2",-0.375458893115615,11.4277173682022,-2.65898196251647,0.0134490091349357,0.0620080457738719,-3.57015542140446
"49","1553111_a_at","KBTBD6","89890","kelch repeat and BTB domain containing 6",-0.538839523678942,7.17189932489468,-4.92654382117351,4.4588492001241e-05,0.000944976275858234,1.90319889896549
"50","1553125_x_at","WDR62","284403","WD repeat domain 62",0.36702494737338,6.56469638799942,2.3216579082633,0.0286547787515631,0.107221590521427,-4.25870912556551
"51","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",0.119596573354464,9.15018137224472,1.19362074431957,0.243783473388113,0.458993594538873,-6.04985596237919
"52","1553139_s_at","PLXNA3","55558","plexin A3",0.213569766355203,8.95103359135365,2.13010259753833,0.0431425988451803,0.143732674091869,-4.62309237455091
"53","1553145_at","TAPT1-AS1","202020","TAPT1 antisense RNA 1 (head to head)",0.258654702020971,6.64954572347293,1.89721787931438,0.0693586053061798,0.201011971825517,-5.03635742723282
"54","1553165_at","SYNRG","11276","synergin gamma",0.291963743139968,6.54542877187782,2.09292278459077,0.046620567748679,0.15240061161655,-4.69134245967876
"55","1553167_a_at","SEPSECS","51091","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase",0.192142332390466,6.20423834205352,1.46381286959233,0.155654234213641,0.343747792195099,-5.70619634537304
"56","1553185_at","RASEF","158158","RAS and EF-hand domain containing",-0.850194735894979,9.9801440501907,-4.89572806195635,4.83009145504637e-05,0.000994407399969547,1.82498128379918
"57","1553196_a_at","FCRL3","115352","Fc receptor like 3",-0.0231616208588772,6.15740109396776,-0.168776855076894,0.867324562698209,0.931740071551288,-6.74599256678324
"58","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",-0.444724793564847,8.44476420135925,-2.06444351177385,0.0494516667965718,0.159077938343054,-4.74305285261208
"59","1553292_s_at","RSKR","124923","ribosomal protein S6 kinase related",0.307577343764147,5.9480155609818,2.11275008092617,0.0447358508791868,0.148159968374667,-4.65504970043255
"60","1553296_at","ADGRG7","84873","adhesion G protein-coupled receptor G7",0.201891254692931,6.14554838616305,1.90545135418047,0.0682350225425383,0.199061569522593,-5.02234191657491
"61","1553413_at","LCAL1","80078","lung cancer associated lncRNA 1",0.0124031880937645,7.95685145531703,0.117999285049146,0.907007217350468,0.952147471628336,-6.75345748382015
"62","1553451_at","TERB1","283847","telomere repeat binding bouquet formation protein 1",0.00841110995470196,6.54375664370927,0.110244026871409,0.913092375345496,0.955318292221783,-6.75436519436975
"63","1553452_at","MYO1H","283446","myosin IH",-0.0330407154699923,6.56995571675339,-0.24972744700902,0.804830115199476,0.901345534266697,-6.72864230030465
"64","1553478_at","KIRREL3-AS3","283165","KIRREL3 antisense RNA 3",-0.228968956466485,6.98059147185479,-2.28758314024682,0.0308538821866185,0.11326563446092,-4.32503639932801
"65","1553500_at","FBXL21P","26223","F-box and leucine rich repeat protein 21, pseudogene",-0.0315191476371321,6.83726321781792,-0.296653200162909,0.769171604446176,0.879750923543426,-6.71552717585539
"66","1553541_at","LMX1A","4009","LIM homeobox transcription factor 1 alpha",0.0204636329892267,6.63550750145783,0.156220597990369,0.877108525252227,0.935335179994129,-6.7480840695534
"67","1553574_at","IFNE","338376","interferon epsilon",0.168085271415744,7.0176798738654,0.988664505378,0.332260464213805,0.551157581612674,-6.26873114995062
"68","1553575_at","ND6","4541","NADH dehydrogenase, subunit 6 (complex I)",-0.310355580375882,10.2269345852599,-1.6056188945232,0.120864010083183,0.294511143410422,-5.50231225644132
"69","1553604_at","ABCA13","154664","ATP binding cassette subfamily A member 13",-0.358368613188728,4.02691701841073,-3.09577552466138,0.00477668939380033,0.0288201211750345,-2.60542436697818
"70","1553613_s_at","FOXC1","2296","forkhead box C1",-0.318628153192551,8.2438573412209,-1.0439873871036,0.306439738010389,0.526050447093028,-6.21334612898932
"71","1553626_a_at","EFCAB13","124989","EF-hand calcium binding domain 13",-0.0400648360772848,6.7368397693139,-0.281405578802944,0.780705700208048,0.886111510317146,-6.72003423174489
"72","1553646_at","HDX","139324","highly divergent homeobox",0.161435623754976,6.68623566382137,1.52839714416675,0.138916201253193,0.32207815872132,-5.6152705336715
"73","1553657_at","VWA3A","146177","von Willebrand factor A domain containing 3A",0.20724104513801,10.4627184736353,1.31546214159281,0.200241965644536,0.407266320448,-5.90239701279931
"74","1553682_at","FBXL14","144699","F-box and leucine rich repeat protein 14",-0.0218141700646202,5.96220976627785,-0.170120494461676,0.866278832122537,0.931713542607997,-6.745759205138
"75","1553693_s_at","CBR4","84869","carbonyl reductase 4",0.155737343560381,5.83094609149941,0.895151233556307,0.379208486065001,0.595477864870725,-6.35598290997865
"76","1553704_x_at","ZNF791","163049","zinc finger protein 791",-0.225497332831118,8.3790035596314,-2.03963365191132,0.0520415611139193,0.164885448654905,-4.78769277109179
"77","1553718_at","ZNF548","147694","zinc finger protein 548",0.134471122838761,11.0206404397897,1.06670919757663,0.29625389648246,0.517965634056828,-6.18979867473628
"78","1553741_at","LINC00337","148645","long intergenic non-protein coding RNA 337",-0.0193894419662151,6.02065300554175,-0.171425559527356,0.865263360885419,0.931391483706283,-6.74553077566926
"79","1553764_a_at","AJUBA","84962","ajuba LIM protein",0.144885814375572,10.0501293760262,1.48668116501668,0.14955054922162,0.336605519979407,-5.67437566453187
"80","1553787_at","C11orf45","219833","chromosome 11 open reading frame 45",0.210101407184426,6.85299241548237,1.82475496646228,0.0799605492644425,0.223199231040314,-5.15773694236115
"81","1553813_s_at","TLE6","79816","TLE family member 6, subcortical maternal complex member",-0.231806574606533,7.46172334507392,-1.9171651502473,0.0666638565020015,0.19595133577861,-5.0023243105166
"82","1553955_at","PPP1R21","129285","protein phosphatase 1 regulatory subunit 21",-0.160856217041729,8.18487014918634,-1.66495448957113,0.108353936697769,0.273741675319216,-5.41245691730478
"83","1553956_at","TMEM237","65062","transmembrane protein 237",-0.0568513611892829,8.73893568799459,-0.616501201378032,0.543114021362174,0.726263818597775,-6.5670733768315
"84","1553972_a_at","CBS","875","cystathionine beta-synthase",0.0563202553169706,10.1128218078743,0.781016047256466,0.442095689109254,0.648235655775313,-6.45142105881755
"85","1553974_at","C22orf39","128977","chromosome 22 open reading frame 39",-0.0472519628248627,8.05125043858305,-0.443120367717367,0.661473511084192,0.810573352894938,-6.66025119842272
"86","1553984_s_at","DTYMK","1841","deoxythymidylate kinase",-0.0595745962226157,9.91806221307226,-0.615489745015811,0.543770962270266,0.726949571611774,-6.56770307895822
"87","1553995_a_at","NT5E","4907","5'-nucleotidase ecto",0.0328253463794983,7.95654373914502,0.272255115622663,0.787652435545985,0.890562247473255,-6.72262558643215
"88","1554004_a_at","ARHGEF28","64283","Rho guanine nucleotide exchange factor 28",0.0385835799514442,8.89213652478101,0.362474483191454,0.720031021584849,0.847372018869337,-6.69336567514659
"89","1554018_at","GPNMB","10457","glycoprotein nmb",-0.484931753091697,7.35015529076495,-3.33611221606303,0.00264667538881513,0.0186450148899211,-2.04686781377732
"90","1554029_a_at","TTC37","9652","tetratricopeptide repeat domain 37",-0.16396951977103,7.89070274424159,-0.822510370658209,0.418530244521404,0.627546537861463,-6.41814642703043
"91","1554052_at","CNOT1","23019","CCR4-NOT transcription complex subunit 1",-0.0262791544766738,8.86522714442069,-0.197339093097108,0.845151141595287,0.921318858484251,-6.74063457637695
"92","1554067_at","C12orf66","144577","chromosome 12 open reading frame 66",-0.186170381413121,6.94900307801087,-1.81065820866423,0.0821780703009647,0.227184319041275,-5.1809327193581
"93","1554079_at","GALNT18","374378","polypeptide N-acetylgalactosaminyltransferase 18",-0.136249542716829,8.83889376623385,-1.35256345486598,0.188252389876093,0.392162182778341,-5.855015457638
"94","1554096_a_at","RBM33","155435","RNA binding motif protein 33",-0.109561410168729,6.23222373023447,-0.998375739200558,0.327622990534545,0.546291029506196,-6.25920998544764
"95","1554106_at","NBEAL1","65065","neurobeachin like 1",-0.408976532642864,7.8848636012092,-2.36739673494513,0.025927777119789,0.099150650335266,-4.16869418572831
"96","1554129_a_at","ADIG","149685","adipogenin",0.0622131294601935,8.32409839296819,0.62551800554024,0.537276191214538,0.723885467043949,-6.56141549320813
"97","1554132_a_at","CCSER2","54462","coiled-coil serine rich protein 2",-0.484507582097309,7.09408632833444,-2.62656242764159,0.0144891921069954,0.0654869937165632,-3.63868768991355
"98","1554168_a_at","SH3KBP1","30011","SH3 domain containing kinase binding protein 1",-0.2487691455231,12.0309845177733,-1.47163002207416,0.153545602532134,0.340732080586047,-5.69536549528383
"99","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.374454698814811,5.57173292464162,-2.69781816947822,0.0122950656403571,0.0580677070130725,-3.48744910561217
"100","1554178_a_at","FAM126B","285172","family with sequence similarity 126 member B",-0.369966382670841,7.94482586721934,-3.28375919736772,0.00301311373213729,0.0203728494167567,-2.16995581488505
"101","1554190_s_at","PLEKHS1","79949","pleckstrin homology domain containing S1",0.326252164071654,5.59712743240235,3.25140959723948,0.00326356313503549,0.021546351378428,-2.24563632321582
"102","1554224_at","LINC02712","101929497","long intergenic non-protein coding RNA 2712",0.117425717270889,5.36469120552156,0.87904421413727,0.387713408860386,0.602101734695747,-6.37019357505443
"103","1554246_at","C1orf210","149466","chromosome 1 open reading frame 210",-0.422566862545569,8.97237771008513,-3.0556558941551,0.00526469201538139,0.0311314261730172,-2.69693973231413
"104","1554260_a_at","FRYL","285527","FRY like transcription coactivator",-0.35268179891338,8.38153773278575,-3.27164211900306,0.00310466855295801,0.0208588304118163,-2.19833757541617
"105","1554271_a_at","CENPL","91687","centromere protein L",-0.325925319526496,7.99158267325179,-2.31515734230412,0.0290629379756852,0.108107270759112,-4.27141136653487
"106","1554283_at","NOCT","25819","nocturnin",0.0972431751217053,5.79580217152583,0.820565692904809,0.419616873242366,0.62805564054436,-6.419742352046
"107","1554311_a_at","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",0.0258580665916046,8.32540818651283,0.189256690049961,0.851413322285103,0.924548718537365,-6.74223533001377
"108","1554334_a_at","DNAJA4","55466","DnaJ heat shock protein family (Hsp40) member A4",0.0328059694430465,9.91115028883072,0.299592980839577,0.766953925344553,0.877612431814412,-6.71463105394147
"109","1554339_a_at","COG3","83548","component of oligomeric golgi complex 3",0.117429082997158,6.61488525614334,0.632464729837289,0.532801521958979,0.721008646146036,-6.55700227164276
"110","1554375_a_at","NR1H4","9971","nuclear receptor subfamily 1 group H member 4",-0.0231395471910396,7.88144668667284,-0.206387452332766,0.838152857535945,0.918359040578018,-6.7387633569377
"111","1554400_at","TCTE3","6991","t-complex-associated-testis-expressed 3",0.32003513978966,9.48160758544078,2.00401141913198,0.0559703761703685,0.172986873408908,-4.85111346487993
"112","1554417_s_at","APH1A","51107","aph-1 homolog A, gamma-secretase subunit",0.103396096892601,11.4620445678667,0.799725744338931,0.431371714750553,0.639093759495029,-6.4366200279671
"113","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",-0.0900135291312605,5.39015550226801,-0.699730990971263,0.490528498177516,0.689981200015185,-6.51183551231515
"114","1554447_at","JPX","554203","JPX transcript, XIST activator",-0.656374400487863,6.43301335372825,-4.25979826203479,0.000251741693387793,0.00334153974065271,0.215870208023704
"115","1554450_s_at","MIER3","166968","MIER family member 3",0.308640731388362,6.38950886380529,2.87297211554981,0.00815520911927281,0.0429382826697412,-3.10661231894521
"116","1554451_s_at","DNAJC14","85406","DnaJ heat shock protein family (Hsp40) member C14",-0.250010072725514,8.28748540391455,-1.51691939869396,0.141778731695653,0.325772824013187,-5.63166821394654
"117","1554452_a_at","HILPDA","29923","hypoxia inducible lipid droplet associated",-0.156399009973828,8.81451454045146,-1.40036220858458,0.17364271768128,0.370496560061072,-5.79230253864753
"118","1554455_at","LINS1","55180","lines homolog 1",0.259480662139567,7.43283816098805,1.49393546288146,0.147655281808248,0.333829332783865,-5.66419529431364
"119","1554464_a_at","CRTAP","10491","cartilage associated protein",-0.369590182738541,8.44440820173814,-1.74432160734218,0.0933357981262375,0.247391364029817,-5.28822315946803
"120","1554482_a_at","SAR1B","51128","secretion associated Ras related GTPase 1B",0.484306779995419,8.86478796548925,5.04467704244514,3.28232675236648e-05,0.000776750931543251,2.20298419914983
"121","1554489_a_at","CEP70","80321","centrosomal protein 70",0.189340055923811,7.89469211178279,1.75348224123747,0.0917220032470347,0.24452737017867,-5.2735919381392
"122","1554508_at","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",0.398345851377062,10.0909014624111,3.76222137581801,0.000905176248998619,0.00828622323039752,-1.02094438380872
"123","1554549_a_at","WDR20","91833","WD repeat domain 20",-0.16628083011893,6.21888492791975,-1.47344438069378,0.153059497306835,0.340005484689544,-5.69284473702277
"124","1554556_a_at","ATP11B","23200","ATPase phospholipid transporting 11B (putative)",0.0699081567891877,9.02817673941118,0.821802553742414,0.418925548309253,0.627766032582255,-6.41872772021938
"125","1554576_a_at","ETV4","2118","ETS variant transcription factor 4",0.0438276365471513,9.80541450048948,0.475512825518355,0.638532742319401,0.795282388663726,-6.64511276739808
"126","1554589_at","LENG9","94059","leukocyte receptor cluster member 9",-0.236925517589424,7.62106397184144,-1.77098197425515,0.0887051833008805,0.238756107027557,-5.24547605977495
"127","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",-0.131698269142696,8.27212186073313,-1.0957215024148,0.283600653399575,0.503159231708568,-6.15906097436397
"128","1554600_s_at","LMNA","4000","lamin A/C",-0.082749271484504,11.1273781871245,-0.772395085341691,0.447091042641455,0.652147836634905,-6.45812876474467
"129","1554616_at","SERPINB8","5271","serpin family B member 8",0.00297797573231406,9.36651539480354,0.0228863209885657,0.981921881472762,0.991951526166356,-6.7603307202601
"130","1554670_at","GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1",0.493676079006005,5.6800914255996,3.21954393520468,0.003529847280417,0.0229736124934495,-2.31989348834092
"131","1554678_s_at","HNRNPDL","9987","heterogeneous nuclear ribonucleoprotein D like",0.158683723436521,9.81301832581699,1.38972577203726,0.176813609530389,0.374725985912303,-5.8064190964905
"132","1554690_a_at","TACC1","6867","transforming acidic coiled-coil containing protein 1",-0.677703437167677,8.45693060051734,-4.63353119632737,9.54414470425758e-05,0.00162637384757687,1.15977366845291
"133","1554707_at","SPATA6L","55064","spermatogenesis associated 6 like",0.388909135034791,5.67353241778995,3.82186882001251,0.000777363224339609,0.00742617443857762,-0.874472877714902
"134","1554810_at","PLA2G4C","8605","phospholipase A2 group IVC",0.262304409714938,5.54632260079256,1.73481385774116,0.0950362269340039,0.250189315582002,-5.3033454798984
"135","1554821_a_at","ZBED1","9189","zinc finger BED-type containing 1",-0.543359128508066,6.94584523024114,-3.42791765953765,0.00210569259779926,0.0158998704540411,-1.82929282230724
"136","1554842_at","SLC12A1","6557","solute carrier family 12 member 1",0.226258836586654,6.94231952611475,2.01122210657709,0.0551545731120931,0.171410762031668,-4.8383404505973
"137","1554872_a_at","HMGCLL1","54511","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1",-0.181236545299999,6.64319097606839,-1.3015751135331,0.204878872850202,0.413694569518183,-5.91983749859435
"138","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",0.279516793829931,9.30074964475381,2.04935649744164,0.0510125877060823,0.162339111917652,-4.77024420958375
"139","1554915_a_at","PDE12","201626","phosphodiesterase 12",0.142023432224557,7.02390139549532,1.23408152710179,0.228600118435148,0.443143350263984,-6.00228937777606
"140","1554930_a_at","FUT8","2530","fucosyltransferase 8",0.199500242205936,9.4338107001998,2.40263978203607,0.0239910903559049,0.093734360770863,-4.09858269859893
"141","1554950_at","ACAN","176","aggrecan",0.111199402555004,7.94275401608274,0.834343725564833,0.411956058467086,0.620455765574196,-6.4083581839795
"142","1554992_at","RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1",0.17650812748828,8.07699140972818,1.5498928310967,0.133682267528438,0.314943184219262,-5.58428614326612
"143","1555001_at","IQCF1","132141","IQ motif containing F1",0.13395826925012,6.090931217213,0.925707523076423,0.363411280735263,0.581550285542089,-6.32836063099433
"144","1555040_at","LINC00612","253128","long intergenic non-protein coding RNA 612",-0.0852573721806547,5.69796985191771,-0.611598057696423,0.546302517851795,0.728027515120447,-6.57011657208489
"145","1555058_a_at","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",-1.04381724801768,8.93096675991657,-7.22930510503131,1.37943937762104e-07,1.31774137005215e-05,7.57770280151923
"146","1555105_a_at","MIER1","57708","MIER1 transcriptional regulator",0.199013237638337,6.82392020521269,1.35078293887027,0.188814663555263,0.39305867229581,-5.85731534456049
"147","1555106_a_at","CTDSPL2","51496","CTD small phosphatase like 2",0.401433188361688,7.00794548631929,2.53398797842289,0.0178877715756919,0.0756294382462614,-3.83174272682214
"148","1555171_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.254089403932534,4.53419180418116,2.43122365616168,0.0225189814892351,0.089296967477753,-4.04124766956537
"149","1555187_at","LINC00508","104472718","long intergenic non-protein coding RNA 508",0.00185537046624074,7.58161261874833,0.0155190022090076,0.987740794243237,0.994269468398177,-6.7604758898678
"150","1555193_a_at","ZNF277","11179","zinc finger protein 277",-0.161350012885181,6.15290605740707,-1.02904438602515,0.313271211611706,0.532392180380541,-6.2285790126833
"151","1555203_s_at","SLC44A4","80736","solute carrier family 44 member 4",-0.106078072770664,10.2211070942487,-0.977834458265179,0.337485026929294,0.55684477456047,-6.27924775664336
"152","1555217_at","UBE2W","55284","ubiquitin conjugating enzyme E2 W",0.138998796786194,5.4679688418241,0.926810727305999,0.362849216707654,0.581204016854051,-6.32734715927413
"153","1555241_at","RBIS","401466","ribosomal biogenesis factor",0.336072020308365,5.7030770595208,3.60747095110789,0.00134075499175556,0.0110696598787282,-1.39799101993226
"154","1555247_a_at","RAPGEF6","51735","Rap guanine nucleotide exchange factor 6",-1.1963619629523,8.20590341622968,-8.59994220348651,5.92192848420333e-09,1.06679311694006e-06,10.6606945562731
"155","1555252_a_at","TRPM3","80036","transient receptor potential cation channel subfamily M member 3",-0.0787087844844478,8.37806088696458,-0.576221093537101,0.569595898632147,0.746813311376379,-6.5913738547928
"156","1555278_a_at","CKAP5","9793","cytoskeleton associated protein 5",0.0497549738247116,9.48904020258198,0.541826376541302,0.592714764072074,0.763640681987111,-6.61085815996933
"157","1555281_x_at","ARMC8","25852","armadillo repeat containing 8",0.0338866987281126,5.98379473263253,0.318421318779499,0.752799137876912,0.868707126847665,-6.70868374949905
"158","1555337_a_at","ZNF317","57693","zinc finger protein 317",0.0434018220927239,8.10534100991698,0.363590361138224,0.719207731463276,0.846996109780291,-6.69295218056558
"159","1555358_a_at","ENTPD4","9583","ectonucleoside triphosphate diphosphohydrolase 4",-0.558365487556479,8.81684895375191,-3.95861405858116,0.000547579844158624,0.00579034116129161,-0.53658947668266
"160","1555385_at","B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1",-0.10912277347825,7.38737658228029,-0.829220312865573,0.414794434237166,0.623799381721009,-6.41261237393612
"161","1555400_at","LOC645261","645261","PP565",0.100139106850272,6.01837422053926,1.17495559791987,0.251036053577126,0.465985834404935,-6.07132299630101
"162","1555411_a_at","CCNL1","57018","cyclin L1",0.756860389967654,10.2091935735927,5.19629339703737,2.21695775496045e-05,0.000594623084709966,2.58737779315841
"163","1555421_at","AP1S3","130340","adaptor related protein complex 1 subunit sigma 3",-0.264739543094916,5.70154117365765,-2.39220128413717,0.0245503877823732,0.0951091827759527,-4.11941609953161
