"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12","1552367_a_at","SCIN","85477","scinderin",-0.970077033629164,8.33135677866773,-5.15334733864272,2.47735142013677e-05,0.000105538518270016,2.05603811969075
"13","1552370_at","C4orf33","132321","chromosome 4 open reading frame 33",0.237730976893438,7.75924194252192,2.89844784743307,0.00767660495229486,0.0131524440826682,-3.55386857326466
"14","1552378_s_at","RDH10","157506","retinol dehydrogenase 10",-0.820430779604476,7.58062627124518,-4.94609166529515,4.23833932990754e-05,0.000160833769541965,1.5209944234222
"15","1552390_a_at","ERICH5","203111","glutamate rich 5",-0.9206994545506,7.4767369811379,-9.56576840859503,7.47624487643532e-10,3.49168325525368e-08,12.5336773593417
"16","1552405_at","NLRP5","126206","NLR family pyrin domain containing 5",0.582026492655674,7.16830317657735,6.2749634852502,1.42129456729527e-06,1.12543324920524e-05,4.91951273192719
"17","1552417_a_at","NEDD1","121441","NEDD1 gamma-tubulin ring complex targeting factor",0.22892784503781,7.65110909231284,1.88255335614899,0.0713997303091915,0.0962427150399684,-5.58674813254195
"18","1552422_at","C10orf25","220979","chromosome 10 open reading frame 25",0.570209090120389,6.61190898643185,4.35344013191198,0.000197502839039861,0.000570237160914172,-0.00479954062203181
"19","1552423_at","ETV3","2117","ETS variant transcription factor 3",0.490786267808301,7.62283665588864,3.11627610493394,0.00454437438835237,0.00823637240921644,-3.05622833217601
"20","1552470_a_at","ABHD11","83451","abhydrolase domain containing 11",-0.560138853847567,6.63588398520966,-3.46710935957364,0.00190897287291217,0.00385462737028381,-2.22317456926034
"21","1552476_s_at","PLCD3","113026","phospholipase C delta 3",-0.0774961062741202,8.87642095632867,-0.574127432359564,0.570990055756281,0.618041596831477,-7.13265555341149
"22","1552485_at","LACTB","114294","lactamase beta",-0.207422756623223,8.01018269677471,-1.18538039951094,0.246965902415769,0.292898192284303,-6.59457016720538
"23","1552497_a_at","SLAMF6","114836","SLAM family member 6",0.734877437489992,8.70933511125444,5.24511108980262,1.95424829834663e-05,8.85644961083594e-05,2.29272722311157
"24","1552578_a_at","MYO3B","140469","myosin IIIB",-0.351878848503582,7.28704090615457,-3.50174879798494,0.00175007775368364,0.00358837080877248,-2.13913652373987
"25","1552587_at","CNBD1","168975","cyclic nucleotide binding domain containing 1",0.659865697631008,5.96998315756278,3.97266119715663,0.000528167204098652,0.00129512658117336,-0.972277779633585
"26","1552623_at","HSH2D","84941","hematopoietic SH2 domain containing",0.542497928349434,8.41902687756461,6.42055074308563,9.89014846604455e-07,8.44596272048513e-06,5.28415950055609
"27","1552664_at","FLCN","201163","folliculin",0.0311348419788873,7.39567603041889,0.251047825848413,0.803820451437065,0.830834089559131,-7.26957209424671
"28","1552701_a_at","CARD16","114769","caspase recruitment domain family member 16",1.01023297871633,8.25347649391225,5.41374010183934,1.26530521686867e-05,6.29646086007383e-05,2.7270308909927
"29","1552760_at","HDAC9","9734","histone deacetylase 9",0.52271584488383,7.87368759311633,2.41714082647733,0.0232335472695632,0.0352981965143604,-4.58472351060122
"30","1552766_at","HS6ST2","90161","heparan sulfate 6-O-sulfotransferase 2",-0.2022145252587,9.08848585075262,-1.55228012498776,0.133111100909878,0.168781395924944,-6.11148463955418
"31","1552787_at","HELB","92797","DNA helicase B",0.415092719354238,5.00591508552222,3.82915119932273,0.000763028526111865,0.00175981521980258,-1.33210992331426
"32","1552789_at","SEC62","7095","SEC62 homolog, preprotein translocation factor",-1.37883658285528,6.06049818998015,-9.60298025725178,6.92001667741109e-10,3.29288340762845e-08,12.6116553803287
"33","1552797_s_at","PROM2","150696","prominin 2",-0.473779771964139,9.3755912595255,-4.80234523395365,6.1554539045046e-05,0.000217238696935196,1.14990770809407
"34","1552813_at","KLF14","136259","Kruppel like factor 14",0.401903340488911,7.64517159308465,4.12373532262405,0.000357886469190473,0.000941177972156801,-0.59034860767882
"35","1552843_at","SLC26A1","10861","solute carrier family 26 member 1",0.424310070618888,5.41213325610119,3.44606990454786,0.00201224460740428,0.0040421193945628,-2.27407609346696
"36","1552872_at","ASMTL-AS1","80161","ASMTL antisense RNA 1",0.501918702929158,7.99241331731724,4.11717971626479,0.00036399447606206,0.000953264868773121,-0.606980360108258
"37","1552899_at","LINC01312","154089","long intergenic non-protein coding RNA 1312",0.944052026399811,9.58990235899517,5.89761468141087,3.67484022332101e-06,2.36126039317595e-05,3.96546104247717
"38","1552915_at","IFNL2","282616","interferon lambda 2",2.35617617026932,8.379287220664,21.587534130736,9.9293581924035e-18,1.25209206806208e-14,30.4758631022615
"39","1552917_at","IFNL1","282618","interferon lambda 1",1.96243153793766,7.71637095350212,13.486339112304,5.28287261218208e-13,8.88226981861547e-11,19.8195773539245
"40","1552921_a_at","FIGNL1","63979","fidgetin like 1",0.0889782799001786,8.87326241335813,1.03539202444782,0.31035637858961,0.360243986689572,-6.75883806818684
"41","1552950_at","CFAP161","161502","cilia and flagella associated protein 161",0.192659159240052,5.11253453033831,1.28658871241954,0.209975284667628,0.253061388066335,-6.47254651429345
"42","1552977_a_at","CNPY3","10695","canopy FGF signaling regulator 3",-0.18575588588054,7.89484932027379,-1.51773191565944,0.141574522734792,0.178258086039513,-6.16165141173595
"43","1553011_at","TAF1L","138474","TATA-box binding protein associated factor 1 like",0.67889146890831,8.09552785542331,5.63643656767818,7.14651594282669e-06,4.00522515729087e-05,3.29871637646204
"44","1553015_a_at","RECQL4","9401","RecQ like helicase 4",-0.0799130089594957,9.94625022540204,-0.972616470925024,0.340022143118487,0.390676922526115,-6.82155155090737
"45","1553034_at","SDCCAG8","10806","serologically defined colon cancer antigen 8",-0.179809607684795,5.87144306219925,-1.37933515672729,0.179955228369429,0.221173043834161,-6.35307231869451
"46","1553062_at","MOGAT1","116255","monoacylglycerol O-acyltransferase 1",-0.763792977277504,9.0903359899483,-7.45108183592775,8.15134557717172e-08,1.23841527383296e-06,7.79891825351438
"47","1553071_a_at","MYOZ3","91977","myozenin 3",0.275812186179692,7.01105877768884,2.60720459170166,0.0151456604148876,0.0240159418839022,-4.19025786961946
"48","1553105_s_at","DSG2","1829","desmoglein 2",-0.741869977817229,11.4277173682022,-5.25388777764567,1.91045615072954e-05,8.70491492708201e-05,2.31535430214322
"49","1553111_a_at","KBTBD6","89890","kelch repeat and BTB domain containing 6",-0.210797051821066,7.17189932489468,-1.92729164720559,0.0653311440274781,0.0889660611432504,-5.50971699267662
"50","1553125_x_at","WDR62","284403","WD repeat domain 62",0.33599492608839,6.56469638799942,2.12537399125591,0.0435716484606065,0.0622064519771579,-5.15296845689365
"51","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",-0.636161553624278,9.15018137224472,-6.34914200170237,1.18119549012024e-06,9.70350171362619e-06,5.10556232106114
"52","1553139_s_at","PLXNA3","55558","plexin A3",-0.11609191859095,8.95103359135365,-1.15787782870216,0.257810637723109,0.304546165052783,-6.62619002333122
"53","1553145_at","TAPT1-AS1","202020","TAPT1 antisense RNA 1 (head to head)",-0.317824962458864,6.64954572347293,-2.33122845460776,0.0280633792256468,0.0417064480890285,-4.75698038060019
"54","1553165_at","SYNRG","11276","synergin gamma",0.555263775081328,6.54542877187782,3.98037165103911,0.000517801988268044,0.00127342429489225,-0.952857792958119
"55","1553167_a_at","SEPSECS","51091","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase",-0.0256717582893469,6.20423834205352,-0.195577152111609,0.846515410158254,0.868909997728579,-7.28236949046233
"56","1553185_at","RASEF","158158","RAS and EF-hand domain containing",-0.716382845586768,9.9801440501907,-4.12519091470417,0.000356544091757234,0.00093813687992879,-0.586655060548562
"57","1553196_a_at","FCRL3","115352","Fc receptor like 3",0.441624735673813,6.15740109396776,3.21808367667081,0.0035425389356993,0.00665000610035997,-2.81816121914805
"58","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",-0.198475276923277,8.44476420135925,-0.921336079347762,0.365644134995056,0.416604702262268,-6.87007963793202
"59","1553292_s_at","RSKR","124923","ribosomal protein S6 kinase related",-0.0859175710775046,5.9480155609818,-0.590168160715278,0.560352835849487,0.60822459737999,-7.12311812751232
"60","1553296_at","ADGRG7","84873","adhesion G protein-coupled receptor G7",-0.25066844885266,6.14554838616305,-2.36581092154331,0.0260182021449444,0.0389886546699643,-4.68811546011586
"61","1553413_at","LCAL1","80078","lung cancer associated lncRNA 1",0.153509498719346,7.95685145531703,1.46043186317896,0.156573433050547,0.194927350099258,-6.24277723846509
"62","1553451_at","TERB1","283847","telomere repeat binding bouquet formation protein 1",0.287527276419956,6.54375664370927,3.76860663558261,0.000890563153969185,0.00200804673608429,-1.48291303300841
"63","1553452_at","MYO1H","283446","myosin IH",0.576606881960336,6.56995571675339,4.3580946269327,0.000195133332057334,0.000564688770451632,0.00711435814157113
"64","1553478_at","KIRREL3-AS3","283165","KIRREL3 antisense RNA 3",0.455342994402198,6.98059147185479,4.54924096741665,0.000118807315612935,0.00037642217333646,0.497663321234163
"65","1553500_at","FBXL21P","26223","F-box and leucine rich repeat protein 21, pseudogene",0.240042243039382,6.83726321781792,2.25923938019266,0.0327989647539765,0.0481064199532007,-4.89822536366502
"66","1553541_at","LMX1A","4009","LIM homeobox transcription factor 1 alpha",0.469124269396767,6.63550750145783,3.58132272678759,0.00143230865107782,0.00302536215914427,-1.94502842350555
"67","1553574_at","IFNE","338376","interferon epsilon",-0.10283281602437,7.0176798738654,-0.604854633217066,0.550703759011014,0.599169491037868,-7.11416185947796
"68","1553575_at","ND6","4541","NADH dehydrogenase, subunit 6 (complex I)",-0.0435211604701831,10.2269345852599,-0.225155924304212,0.823680591035996,0.848059787953779,-7.27593952182497
"69","1553604_at","ABCA13","154664","ATP binding cassette subfamily A member 13",-0.307757431718243,4.02691701841073,-2.65856966704904,0.013461787171871,0.0216541913462612,-4.08068663467602
"70","1553613_s_at","FOXC1","2296","forkhead box C1",0.391868159066458,8.2438573412209,1.28395878196508,0.210879599656472,0.253860787748745,-6.47582869279625
"71","1553626_a_at","EFCAB13","124989","EF-hand calcium binding domain 13",0.449119255305845,6.7368397693139,3.1545034590206,0.00413982956431886,0.00761813218621829,-2.96722046593421
"72","1553646_at","HDX","139324","highly divergent homeobox",0.608645550513161,6.68623566382137,5.76237201911542,5.18208457826324e-06,3.08236257225941e-05,3.62077823368982
"73","1553657_at","VWA3A","146177","von Willebrand factor A domain containing 3A",0.845096595316754,10.4627184736353,5.36424903854275,1.4372333958578e-05,7.01944203343557e-05,2.59967162114199
"74","1553682_at","FBXL14","144699","F-box and leucine rich repeat protein 14",-0.124434749132597,5.96220976627785,-0.970419731208811,0.341094122175427,0.391551832556408,-6.82368044207684
"75","1553693_s_at","CBR4","84869","carbonyl reductase 4",-0.189669226162954,5.83094609149941,-1.09018580827155,0.285984534346086,0.334610529167631,-6.7011625142466
"76","1553704_x_at","ZNF791","163049","zinc finger protein 791",-0.535090282814737,8.3790035596314,-4.83991599340582,5.58321683440845e-05,0.000200296911186033,1.24687509104105
"77","1553718_at","ZNF548","147694","zinc finger protein 548",0.66241298382451,11.0206404397897,5.25467481436178,1.90657780023784e-05,8.69509803291111e-05,2.31738324796511
"78","1553741_at","LINC00337","148645","long intergenic non-protein coding RNA 337",0.302408248771312,6.02065300554175,2.67364596369709,0.0130018558260418,0.0209726129793907,-4.04829884063399
"79","1553764_a_at","AJUBA","84962","ajuba LIM protein",-0.314884861935376,10.0501293760262,-3.23105057182968,0.00343136107180291,0.00646053947225602,-2.78760952529424
"80","1553787_at","C11orf45","219833","chromosome 11 open reading frame 45",-0.213628556825541,6.85299241548237,-1.85538866811774,0.0753188517626668,0.100985722565362,-5.63285724457731
"81","1553813_s_at","TLE6","79816","TLE family member 6, subcortical maternal complex member",-0.241857803604693,7.46172334507392,-2.0002942244987,0.0563950802715048,0.0780188658501015,-5.38116252961133
"82","1553955_at","PPP1R21","129285","protein phosphatase 1 regulatory subunit 21",-0.478917833941376,8.18487014918634,-4.95707540821699,4.11927612176234e-05,0.00015704934813431,1.54935541962474
"83","1553956_at","TMEM237","65062","transmembrane protein 237",-0.0302974752857299,8.73893568799459,-0.328548508279074,0.745221652272716,0.77791763536084,-7.24640121234116
"84","1553972_a_at","CBS","875","cystathionine beta-synthase",-0.39043246573832,10.1128218078743,-5.41428690966275,1.2635264131203e-05,6.29646086007383e-05,2.72843748376175
"85","1553974_at","C22orf39","128977","chromosome 22 open reading frame 39",-0.492132080257665,8.05125043858305,-4.61512570763611,0.00010011658124708,0.000326853097611828,0.667222014146371
"86","1553984_s_at","DTYMK","1841","deoxythymidylate kinase",-0.188315332727171,9.91806221307226,-1.94556343596021,0.062985325101837,0.0861203523485134,-5.47787042365576
"87","1553995_a_at","NT5E","4907","5'-nucleotidase ecto",0.0356797965422579,7.95654373914502,0.295930072472064,0.769717417417216,0.799517020892182,-7.25690339308555
"88","1554004_a_at","ARHGEF28","64283","Rho guanine nucleotide exchange factor 28",-0.304111725304621,8.89213652478101,-2.85698581108795,0.00846984966435402,0.0142787171480621,-3.64661135391126
"89","1554018_at","GPNMB","10457","glycoprotein nmb",-0.970660365638503,7.35015529076495,-6.67770646654787,5.24239422670672e-07,5.10475607712523e-06,5.92299180831806
"90","1554029_a_at","TTC37","9652","tetratricopeptide repeat domain 37",-0.543117120705491,7.89070274424159,-2.72440551686739,0.0115593920642331,0.0188935753635747,-3.93851453537691
"91","1554052_at","CNOT1","23019","CCR4-NOT transcription complex subunit 1",-0.130177760180622,8.86522714442069,-0.977548998323339,0.337623490254986,0.388451844171111,-6.81675511487854
"92","1554067_at","C12orf66","144577","chromosome 12 open reading frame 66",-0.785347400309703,6.94900307801087,-7.63814150366055,5.25610579315342e-08,8.72098605942955e-07,8.24160791251385
"93","1554079_at","GALNT18","374378","polypeptide N-acetylgalactosaminyltransferase 18",-0.173571195103538,8.83889376623385,-1.72305939993046,0.097174780690844,0.127014665406742,-5.85008753908327
"94","1554096_a_at","RBM33","155435","RNA binding motif protein 33",-0.247639570835876,6.23222373023447,-2.25660968773423,0.0329849566005218,0.0483651514805325,-4.90332990752921
"95","1554106_at","NBEAL1","65065","neurobeachin like 1",-0.846299137057441,7.8848636012092,-4.8988772067424,4.79077185126299e-05,0.000177420361363954,1.39908741509769
"96","1554129_a_at","ADIG","149685","adipogenin",0.410723156710906,8.32409839296819,4.12959020136388,0.000352517211615411,0.000928025477759985,-0.575490452835091
"97","1554132_a_at","CCSER2","54462","coiled-coil serine rich protein 2",-0.43664436128451,7.09408632833444,-2.36709128188858,0.0259451719996192,0.0388907719364277,-4.68555347304208
"98","1554168_a_at","SH3KBP1","30011","SH3 domain containing kinase binding protein 1",-0.192767338565943,12.0309845177733,-1.14034319695259,0.264905398644751,0.311827965172491,-6.64600158049236
"99","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.530233750781128,5.57173292464162,-3.82015301571997,0.000780778981396476,0.00179209653116597,-1.35456236617019
"100","1554178_a_at","FAM126B","285172","family with sequence similarity 126 member B",-0.611661978196931,7.94482586721934,-5.42900852797566,1.21657328623787e-05,6.13707870537243e-05,2.76630222864446
"101","1554190_s_at","PLEKHS1","79949","pleckstrin homology domain containing S1",0.0542840640818776,5.59712743240235,0.540991743105236,0.593281407111613,0.639835667622616,-7.15154582921289
"102","1554224_at","LINC02712","101929497","long intergenic non-protein coding RNA 2712",0.595730864845044,5.36469120552156,4.45961738276606,0.000149942656755874,0.00045588352060074,0.267369471966131
"103","1554246_at","C1orf210","149466","chromosome 1 open reading frame 210",-0.520337819518449,8.97237771008513,-3.76265501649908,0.000904176426906232,0.00203238230718139,-1.49770236178391
"104","1554260_a_at","FRYL","285527","FRY like transcription coactivator",-0.222869377047802,8.38153773278575,-2.06744108494423,0.0491466403568635,0.06914802063041,-5.25987879204851
"105","1554271_a_at","CENPL","91687","centromere protein L",-0.42457271795711,7.99158267325179,-3.01588304568806,0.0057953650919299,0.0102388166457774,-3.2876699785253
"106","1554283_at","NOCT","25819","nocturnin",0.429486933955164,5.79580217152583,3.62413344806363,0.00128542398152383,0.00275901215438562,-1.84001977149965
"107","1554311_a_at","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",-0.180523499112924,8.32540818651283,-1.32126196664068,0.198329610128908,0.240648196653888,-6.4287259105442
"108","1554334_a_at","DNAJA4","55466","DnaJ heat shock protein family (Hsp40) member A4",0.549596862135099,9.91115028883072,5.0190671082891,3.50757741983301e-05,0.000138545187984634,1.70942182880889
"109","1554339_a_at","COG3","83548","component of oligomeric golgi complex 3",-0.00425689097169801,6.61488525614334,-0.0229273134869574,0.981889507009648,0.984426689198304,-7.30188068793048
"110","1554375_a_at","NR1H4","9971","nuclear receptor subfamily 1 group H member 4",-0.439787655399224,7.88144668667284,-3.92257692062333,0.000600659239076259,0.00144362217190713,-1.09821508249946
"111","1554400_at","TCTE3","6991","t-complex-associated-testis-expressed 3",0.895085362360843,9.48160758544078,5.60488853957709,7.74724799922407e-06,4.27072337793292e-05,3.21788661020733
"112","1554417_s_at","APH1A","51107","aph-1 homolog A, gamma-secretase subunit",-0.176738628994814,11.4620445678667,-1.36699968252317,0.183741800116644,0.225113830407663,-6.36937680834622
"113","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",-0.188381204341759,5.39015550226801,-1.46440394090316,0.155493985711631,0.193848656433383,-6.23723806284816
"114","1554447_at","JPX","554203","JPX transcript, XIST activator",-0.97417011874322,6.43301335372825,-6.32225780844621,1.26304188914688e-06,1.0308710823393e-05,5.03819413594447
"115","1554450_s_at","MIER3","166968","MIER family member 3",0.261809524766364,6.38950886380529,2.43704536616282,0.0222295457662168,0.0338953533388142,-4.54425936815353
"116","1554451_s_at","DNAJC14","85406","DnaJ heat shock protein family (Hsp40) member C14",-0.449249872799721,8.28748540391455,-2.7257935629613,0.011522144902465,0.01884490884826,-3.93549663576386
"117","1554452_a_at","HILPDA","29923","hypoxia inducible lipid droplet associated",-0.0370375492876835,8.81451454045146,-0.331626039894625,0.742924075471931,0.776001043006921,-7.24535416511968
"118","1554455_at","LINS1","55180","lines homolog 1",0.158827490178211,7.43283816098805,0.914434309289923,0.369187884216267,0.419978278752108,-6.87642378326384
"119","1554464_a_at","CRTAP","10491","cartilage associated protein",-0.295777497861957,8.44440820173814,-1.39595450469853,0.174951216695963,0.215495466914393,-6.33090699788536
"120","1554482_a_at","SAR1B","51128","secretion associated Ras related GTPase 1B",0.0340602123484253,8.86478796548925,0.354780850469474,0.725716680129174,0.760547461992843,-7.23716625966655
"121","1554489_a_at","CEP70","80321","centrosomal protein 70",-0.389515306768223,7.89469211178279,-3.60730945058494,0.00134130251394554,0.00285585896173124,-1.88133329551677
"122","1554508_at","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",0.346710193037786,10.0909014624111,3.27454269939426,0.00308251056756911,0.00589169507495968,-2.68477303611299
"123","1554549_a_at","WDR20","91833","WD repeat domain 20",-0.612563748617466,6.21888492791975,-5.42803769124536,1.21961469288345e-05,6.14470276860675e-05,2.76380547072469
"124","1554556_a_at","ATP11B","23200","ATPase phospholipid transporting 11B (putative)",0.430343128177313,9.02817673941118,5.0588815091791,3.1637213183473e-05,0.00012786706994987,1.81221562518575
"125","1554576_a_at","ETV4","2118","ETS variant transcription factor 4",-0.514174948844024,9.80541450048948,-5.5785983912808,8.28673101299553e-06,4.47040334005877e-05,3.15048540311334
"126","1554589_at","LENG9","94059","leukocyte receptor cluster member 9",-0.567971273706556,7.62106397184144,-4.24549832311498,0.000261236164750628,0.000721618409092097,-0.280586403446501
"127","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",0.258860512868782,8.27212186073313,2.15370355223974,0.0410572697654302,0.0588666482935843,-5.0999422061413
"128","1554600_s_at","LMNA","4000","lamin A/C",-0.460685745529817,11.1273781871245,-4.3001152680944,0.000226778982507278,0.000639392502943942,-0.141168127324273
"129","1554616_at","SERPINB8","5271","serpin family B member 8",0.542879846302814,9.36651539480354,4.17213689349134,0.000315824358428838,0.000847350033997371,-0.467403087314102
"130","1554670_at","GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1",-0.0566143155647545,5.6800914255996,-0.369214316985475,0.715063676411037,0.750474653311958,-7.23178568671254
"131","1554678_s_at","HNRNPDL","9987","heterogeneous nuclear ribonucleoprotein D like",-0.13774523108613,9.81301832581699,-1.20634992341985,0.238927659265546,0.284367888941815,-6.57001607067369
"132","1554690_a_at","TACC1","6867","transforming acidic coiled-coil containing protein 1",-0.554315620408932,8.45693060051734,-3.78991543928213,0.000843453199470259,0.00191466153831143,-1.42991036865589
"133","1554707_at","SPATA6L","55064","spermatogenesis associated 6 like",0.0143564334245774,5.67353241778995,0.141082839998266,0.888930409975123,0.90489707122392,-7.29185437086047
"134","1554810_at","PLA2G4C","8605","phospholipase A2 group IVC",0.131218407315042,5.54632260079256,0.867844774886734,0.39369913370733,0.444851798929161,-6.91807848571679
"135","1554821_a_at","ZBED1","9189","zinc finger BED-type containing 1",-0.347053571209724,6.94584523024114,-2.18947470123852,0.0380689680747587,0.0549570334771273,-5.03230080188573
"136","1554842_at","SLC12A1","6557","solute carrier family 12 member 1",0.368950009485421,6.94231952611475,3.2796085513978,0.00304417765342669,0.00582726075289723,-2.67275911330554
"137","1554872_a_at","HMGCLL1","54511","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1",0.364468513946301,6.64319097606839,2.61748063357561,0.0147937946855223,0.023509735473779,-4.16843408751262
"138","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",-0.0317150693927317,9.30074964475381,-0.232528008912242,0.818013062911856,0.843257283737462,-7.27419674867076
"139","1554915_a_at","PDE12","201626","phosphodiesterase 12",-0.0598670988631174,7.02390139549532,-0.520202051386381,0.60747995161979,0.653611108355423,-7.16283781767829
"140","1554930_a_at","FUT8","2530","fucosyltransferase 8",-0.171943303229297,9.4338107001998,-2.07076350397086,0.0488105151834257,0.0687326182538245,-5.25380372145492
"141","1554950_at","ACAN","176","aggrecan",0.456965857570109,7.94275401608274,3.42867486066197,0.00210171158814004,0.00420009241306591,-2.3160777624412
"142","1554992_at","RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1",0.550127680011303,8.07699140972818,4.8305931266196,5.7200353868675e-05,0.000204270608148327,1.22281136396949
"143","1555001_at","IQCF1","132141","IQ motif containing F1",0.3880805342452,6.090931217213,2.68179838483526,0.0127593281352228,0.0206209711996359,-4.03074303341284
"144","1555040_at","LINC00612","253128","long intergenic non-protein coding RNA 612",0.351189089371419,5.69796985191771,2.51927263824901,0.018491823363522,0.028668018339444,-4.37496376366026
"145","1555058_a_at","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",-1.00205651897587,8.93096675991657,-6.94007722321092,2.76514295706361e-07,3.14130204401551e-06,6.56734104573814
"146","1555105_a_at","MIER1","57708","MIER1 transcriptional regulator",0.253296667018698,6.82392020521269,1.71922642102502,0.0978808997247207,0.127805140619076,-5.85619289394488
"147","1555106_a_at","CTDSPL2","51496","CTD small phosphatase like 2",0.446500181273004,7.00794548631929,2.81846674493198,0.0092758807416304,0.0154414331553742,-3.73216312747376
"148","1555171_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.253223411906694,4.53419180418116,2.42293751645382,0.0229369310868506,0.0348895899885628,-4.57296053673802
"149","1555187_at","LINC00508","104472718","long intergenic non-protein coding RNA 508",0.366183431450255,7.58161261874833,3.06289314451184,0.00517326747124564,0.00924007121988776,-3.17972165044119
"150","1555193_a_at","ZNF277","11179","zinc finger protein 277",-0.869110706862652,6.15290605740707,-5.54294033039709,9.07970244703011e-06,4.81577488357727e-05,3.05900763795078
"151","1555203_s_at","SLC44A4","80736","solute carrier family 44 member 4",-0.597056060537833,10.2211070942487,-5.50370094649201,1.00413354923545e-05,5.23287897710269e-05,2.95826659334237
"152","1555217_at","UBE2W","55284","ubiquitin conjugating enzyme E2 W",0.521316383834494,5.4679688418241,3.47601294420823,0.0018668393374734,0.00378780285304598,-2.20160125734513
"153","1555241_at","RBIS","401466","ribosomal biogenesis factor",-0.251193089203076,5.7030770595208,-2.69636184407046,0.0123366063771116,0.0199954506960639,-3.9993081016289
"154","1555247_a_at","RAPGEF6","51735","Rap guanine nucleotide exchange factor 6",-0.638604106461742,8.20590341622968,-4.59054916200066,0.000106717912530018,0.000344172091305248,0.603949548569463
"155","1555252_a_at","TRPM3","80036","transient receptor potential cation channel subfamily M member 3",0.644867464631121,8.37806088696458,4.72102622458443,7.60335553188885e-05,0.00026000898510405,0.94012674408075
"156","1555278_a_at","CKAP5","9793","cytoskeleton associated protein 5",-0.0450564671351845,9.48904020258198,-0.49066013809225,0.627928056128278,0.671458366570073,-7.17813828215383
"157","1555281_x_at","ARMC8","25852","armadillo repeat containing 8",-0.153037503806925,5.98379473263253,-1.43803927835841,0.162771977644793,0.201725271557823,-6.27376659658673
"158","1555337_a_at","ZNF317","57693","zinc finger protein 317",0.173490154222833,8.10534100991698,1.45338017590697,0.158504629843097,0.196969044821035,-6.25257976825927
"159","1555358_a_at","ENTPD4","9583","ectonucleoside triphosphate diphosphohydrolase 4",-0.710844114551469,8.81684895375191,-5.03963365937528,3.3255052960548e-05,0.000133030553860652,1.76252254018933
"160","1555385_at","B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1",0.348318734180425,7.38737658228029,2.64686243327203,0.0138294027688311,0.022193925410749,-4.1057662605248
"161","1555400_at","LOC645261","645261","PP565",0.14612839710862,6.01837422053926,1.71455871335609,0.0987466595597993,0.128835527889195,-5.86361336674068
