"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"51","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",-0.151860471988014,9.15018137224472,-1.51562711642097,0.142104013764022,0.527681338973597,-5.11893020076016
"52","1553139_s_at","PLXNA3","55558","plexin A3",-0.0247578666097485,8.95103359135365,-0.246930063533537,0.806970349829577,0.93895235168175,-6.1846027037885
"53","1553145_at","TAPT1-AS1","202020","TAPT1 antisense RNA 1 (head to head)",-0.210604676916335,6.64954572347293,-1.54477361281646,0.134913833825717,0.520304589416769,-5.07832034515194
"54","1553165_at","SYNRG","11276","synergin gamma",-0.199724163278357,6.54542877187782,-1.43170945632864,0.164559306759252,0.549246923472614,-5.2322580863952
"55","1553167_a_at","SEPSECS","51091","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase",0.0871546389050479,6.20423834205352,0.663976961696402,0.512757090446379,0.816553234143282,-5.9967761571776
"56","1553185_at","RASEF","158158","RAS and EF-hand domain containing",-0.103524621671232,9.9801440501907,-0.59613212599551,0.556424020805872,0.83430522025708,-6.03879087463568
"57","1553196_a_at","FCRL3","115352","Fc receptor like 3",-0.222111464003406,6.15740109396776,-1.61850824687219,0.118048947107933,0.497443384659924,-4.97277812309543
"58","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",0.0833736811457744,8.44476420135925,0.387026443285084,0.701997883138449,0.900040291397425,-6.14042788184658
"59","1553292_s_at","RSKR","124923","ribosomal protein S6 kinase related",-0.414306228551828,5.9480155609818,-2.84587124392457,0.0086953484637439,0.237220160311283,-2.72939888298382
"60","1553296_at","ADGRG7","84873","adhesion G protein-coupled receptor G7",-0.244558800279352,6.14554838616305,-2.30814800709323,0.0295089795575921,0.331901102045859,-3.81117136350519
"61","1553413_at","LCAL1","80078","lung cancer associated lncRNA 1",-0.197665217943829,7.95685145531703,-1.88051283429148,0.0716878444475513,0.426493323623809,-4.5667371817592
"62","1553451_at","TERB1","283847","telomere repeat binding bouquet formation protein 1",-0.151001785464445,6.54375664370927,-1.97917337711976,0.0588626151809181,0.409723690725392,-4.40205166849254
"63","1553452_at","MYO1H","283446","myosin IH",-0.0594869189807294,6.56995571675339,-0.449612431092232,0.656847698315368,0.8796924010837,-6.11445971992423
"64","1553478_at","KIRREL3-AS3","283165","KIRREL3 antisense RNA 3",-0.135187335724608,6.98059147185479,-1.35062968688407,0.18886312071135,0.579103696576322,-5.33656578823189
"65","1553500_at","FBXL21P","26223","F-box and leucine rich repeat protein 21, pseudogene",-0.0336469002094191,6.83726321781792,-0.316679268665478,0.75410517033683,0.921495475051343,-6.16503008921934
"66","1553541_at","LMX1A","4009","LIM homeobox transcription factor 1 alpha",-0.0818216337215105,6.63550750145783,-0.624631244865105,0.537848828702807,0.825470902386215,-6.02167543208571
"67","1553574_at","IFNE","338376","interferon epsilon",-0.436220272506147,7.0176798738654,-2.56581374632418,0.0166435061607247,0.284779168560881,-3.30869053730267
"68","1553575_at","ND6","4541","NADH dehydrogenase, subunit 6 (complex I)",0.130367994296369,10.2269345852599,0.674456423918098,0.50618470736615,0.814121340109067,-5.98989705622203
"69","1553604_at","ABCA13","154664","ATP binding cassette subfamily A member 13",-0.0431563129468939,4.02691701841073,-0.372806804052514,0.712421170508202,0.905282806888871,-6.14579321924843
"70","1553613_s_at","FOXC1","2296","forkhead box C1",-0.167047874512081,8.2438573412209,-0.547333536869504,0.588982497871733,0.852054304615031,-6.06629254898049
"71","1553626_a_at","EFCAB13","124989","EF-hand calcium binding domain 13",0.16228090179004,6.7368397693139,1.13982123897372,0.265118756993658,0.642986569271111,-5.58288292549974
"72","1553646_at","HDX","139324","highly divergent homeobox",-0.154488222757426,6.68623566382137,-1.4626223938542,0.155977393888146,0.542212250015029,-5.19113825844749
"73","1553657_at","VWA3A","146177","von Willebrand factor A domain containing 3A",-0.164126241910957,10.4627184736353,-1.041791009749,0.307437240605404,0.682282218233351,-5.6846863176953
"74","1553682_at","FBXL14","144699","F-box and leucine rich repeat protein 14",-0.258250085549956,5.96220976627785,-2.01399512878024,0.0548436473298896,0.40033481495219,-4.34247862082808
"75","1553693_s_at","CBR4","84869","carbonyl reductase 4",-0.248754293838626,5.83094609149941,-1.42979652722625,0.165102527496278,0.549687886924902,-5.234778353105
"76","1553704_x_at","ZNF791","163049","zinc finger protein 791",0.0255023310849971,8.3790035596314,0.230669746866142,0.819440724283258,0.941483684836965,-6.18847302019519
"77","1553718_at","ZNF548","147694","zinc finger protein 548",-0.257859586915901,11.0206404397897,-2.04550380215325,0.0514181403613306,0.393555538668516,-4.28793975392486
"78","1553741_at","LINC00337","148645","long intergenic non-protein coding RNA 337",-0.0731106077947326,6.02065300554175,-0.646384092457902,0.523896032042876,0.819389638953261,-6.00809107341797
"79","1553764_a_at","AJUBA","84962","ajuba LIM protein",0.0212008983621779,10.0501293760262,0.217543562924522,0.82954308980783,0.943028024564051,-6.19140593187316
"80","1553787_at","C11orf45","219833","chromosome 11 open reading frame 45",0.0534265563398613,6.85299241548237,0.464015807074351,0.646634688451845,0.875839250416517,-6.10794230848329
"81","1553813_s_at","TLE6","79816","TLE family member 6, subcortical maternal complex member",-0.0708742297705873,7.46172334507392,-0.586168030813742,0.56299592296158,0.838216389014141,-6.04459188469698
"82","1553955_at","PPP1R21","129285","protein phosphatase 1 regulatory subunit 21",-0.0172494916555319,8.18487014918634,-0.178542173270475,0.85973011949556,0.953910801328737,-6.19911028958646
"83","1553956_at","TMEM237","65062","transmembrane protein 237",-0.0167971113848626,8.73893568799459,-0.182149365148368,0.856928259094075,0.952636165019989,-6.19846120796443
"84","1553972_a_at","CBS","875","cystathionine beta-synthase",0.144447715315618,10.1128218078743,2.00311562893496,0.0560724646387297,0.404221265701754,-4.36117081830044
"85","1553974_at","C22orf39","128977","chromosome 22 open reading frame 39",-0.0797651348461308,8.05125043858305,-0.748023018960071,0.461396195795606,0.792331919101369,-5.93869637155474
"86","1553984_s_at","DTYMK","1841","deoxythymidylate kinase",0.133592122340257,9.91806221307226,1.38019536058747,0.179693484976166,0.572140889204015,-5.29913001822861
"87","1553995_a_at","NT5E","4907","5'-nucleotidase ecto",0.0238928905301456,7.95654373914502,0.198168866175537,0.844508819695758,0.949411767639716,-6.19542225568424
"88","1554004_a_at","ARHGEF28","64283","Rho guanine nucleotide exchange factor 28",-0.0679095506736989,8.89213652478101,-0.637978106624382,0.529264414897183,0.821103421349196,-6.01339380001366
"89","1554018_at","GPNMB","10457","glycoprotein nmb",-0.134816792942591,7.35015529076495,-0.927478860682428,0.362509094761874,0.726200129803089,-5.7927826344437
"90","1554029_a_at","TTC37","9652","tetratricopeptide repeat domain 37",-0.179635826818473,7.89070274424159,-0.901096317817356,0.37610030743719,0.741324716964902,-5.8160750536961
"91","1554052_at","CNOT1","23019","CCR4-NOT transcription complex subunit 1",-0.18490459597596,8.86522714442069,-1.38851138881853,0.177178529095288,0.568879404582017,-5.28847564136446
"92","1554067_at","C12orf66","144577","chromosome 12 open reading frame 66",-0.229737014497719,6.94900307801087,-2.23437911002201,0.0345959134369429,0.34900357475188,-3.94892253397761
"93","1554079_at","GALNT18","374378","polypeptide N-acetylgalactosaminyltransferase 18",0.0766090732755469,8.83889376623385,0.760506279562408,0.454035506196707,0.788620899881608,-5.92950579138879
"94","1554096_a_at","RBM33","155435","RNA binding motif protein 33",-0.148895305179324,6.23222373023447,-1.35680492011712,0.186918244589056,0.577111222588203,-5.32880414824177
"95","1554106_at","NBEAL1","65065","neurobeachin like 1",-0.0812783554779397,7.8848636012092,-0.470486930232283,0.642068938465101,0.875457980931231,-6.10494845640523
"96","1554129_a_at","ADIG","149685","adipogenin",-0.0205561705680086,8.32409839296819,-0.206680726830708,0.837926253575958,0.946456086269788,-6.19370371286369
"97","1554132_a_at","CCSER2","54462","coiled-coil serine rich protein 2",-0.148768400330415,7.09408632833444,-0.806487875869259,0.427535481285422,0.768703123839731,-5.89440522629447
"98","1554168_a_at","SH3KBP1","30011","SH3 domain containing kinase binding protein 1",-0.128379585428592,12.0309845177733,-0.759448088873251,0.45465672687412,0.789156410995547,-5.93029049226886
"99","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.418507047926497,5.57173292464162,-3.01520029398584,0.00580490653579755,0.195199657110419,-2.36492316397868
"100","1554178_a_at","FAM126B","285172","family with sequence similarity 126 member B",0.0461854884994519,7.94482586721934,0.409934604193294,0.685330851632454,0.892079694357186,-6.13136726404892
"101","1554190_s_at","PLEKHS1","79949","pleckstrin homology domain containing S1",0.109014506732007,5.59712743240235,1.08643206838293,0.28760918768709,0.665459056281505,-5.63935513901001
"102","1554224_at","LINC02712","101929497","long intergenic non-protein coding RNA 2712",-0.154004845256032,5.36469120552156,-1.15287410047596,0.259820824195577,0.641091016229655,-5.56870595130878
"103","1554246_at","C1orf210","149466","chromosome 1 open reading frame 210",-0.111063441714117,8.97237771008513,-0.803119435950322,0.429443795182252,0.768943735498502,-5.89704293247052
"104","1554260_a_at","FRYL","285527","FRY like transcription coactivator",0.024921832057835,8.38153773278575,0.23118662685272,0.819043552925942,0.941483684836965,-6.18835402827001
"105","1554271_a_at","CENPL","91687","centromere protein L",0.245023983804336,7.99158267325179,1.74048790063118,0.0940183046338933,0.462384454327754,-4.7895996361256
"106","1554283_at","NOCT","25819","nocturnin",0.033548888421481,5.79580217152583,0.283095105022069,0.779425075400138,0.932278890281787,-6.17505503566826
"107","1554311_a_at","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",-0.251048372087446,8.32540818651283,-1.83743760483342,0.0780097323093865,0.437299271652168,-4.63668290164523
"108","1554334_a_at","DNAJA4","55466","DnaJ heat shock protein family (Hsp40) member A4",0.164148423054902,9.91115028883072,1.49904777081836,0.146331362004363,0.529676515407039,-5.14174537857131
"109","1554339_a_at","COG3","83548","component of oligomeric golgi complex 3",-0.238007275171404,6.61488525614334,-1.28189033882036,0.211592940895647,0.604136342915319,-5.42089617260793
"110","1554375_a_at","NR1H4","9971","nuclear receptor subfamily 1 group H member 4",0.0347926672074363,7.88144668667284,0.31032456622942,0.75887565489104,0.923466538786588,-6.16701243907836
"111","1554400_at","TCTE3","6991","t-complex-associated-testis-expressed 3",0.0139605187635006,9.48160758544078,0.0874186473318183,0.931032271078957,0.975983295891893,-6.2112071206851
"112","1554417_s_at","APH1A","51107","aph-1 homolog A, gamma-secretase subunit",0.189233344529319,11.4620445678667,1.46364110305487,0.155700827675096,0.542212250015029,-5.18977066414222
"113","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",0.253294066168784,5.39015550226801,1.96901187674766,0.0600832877025817,0.413994301783215,-4.41929558140995
"114","1554447_at","JPX","554203","JPX transcript, XIST activator",-0.24773216456672,6.43301335372825,-1.60775472548452,0.120393724483653,0.497443384659924,-4.98841819876895
"115","1554450_s_at","MIER3","166968","MIER family member 3",0.148772508864806,6.38950886380529,1.38484401461308,0.178284179094307,0.570962158318528,-5.29318095149981
"116","1554451_s_at","DNAJC14","85406","DnaJ heat shock protein family (Hsp40) member C14",-0.113838753693823,8.28748540391455,-0.690709025915506,0.496085236842013,0.808474589667536,-5.97902318323452
"117","1554452_a_at","HILPDA","29923","hypoxia inducible lipid droplet associated",-0.0338543408848224,8.81451454045146,-0.303124294582033,0.764292688001335,0.927430335957027,-6.16921038684387
"118","1554455_at","LINS1","55180","lines homolog 1",-0.0872148450568995,7.43283816098805,-0.50213125265625,0.619950799077861,0.865153085751912,-6.08972265293416
"119","1554464_a_at","CRTAP","10491","cartilage associated protein",0.088725292114912,8.44440820173814,0.418748796320907,0.678960470095103,0.890840739357884,-6.12774422232672
"120","1554482_a_at","SAR1B","51128","secretion associated Ras related GTPase 1B",0.108950434371645,8.86478796548925,1.13485868408503,0.267153551214611,0.645279459756083,-5.58823484842391
"121","1554489_a_at","CEP70","80321","centrosomal protein 70",0.13340861875547,7.89469211178279,1.23550002493856,0.228081054517308,0.616930841623827,-5.47563557141576
"122","1554508_at","PIK3AP1","118788","phosphoinositide-3-kinase adaptor protein 1",0.0348225027741886,10.0909014624111,0.328884972301429,0.744970342545968,0.919027340853008,-6.1611107671022
"123","1554549_a_at","WDR20","91833","WD repeat domain 20",-0.138153657826757,6.21888492791975,-1.22420444167575,0.232239143044095,0.620154561458957,-5.48869546486843
"124","1554556_a_at","ATP11B","23200","ATPase phospholipid transporting 11B (putative)",-0.0326360594072792,9.02817673941118,-0.383651896957743,0.704466211796331,0.901173617119121,-6.14171911713286
"125","1554576_a_at","ETV4","2118","ETS variant transcription factor 4",0.0760401427113742,9.80541450048948,0.825005999915246,0.417138336785313,0.760525552272472,-5.87971773052374
"126","1554589_at","LENG9","94059","leukocyte receptor cluster member 9",0.0456936004607442,7.62106397184144,0.341552668442528,0.735529838529292,0.914750202552567,-6.15688779556402
"127","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",-0.289357690232256,8.27212186073313,-2.40743819292745,0.0237379401238652,0.310660488969295,-3.62133677855836
"128","1554600_s_at","LMNA","4000","lamin A/C",0.225700866606495,11.1273781871245,2.10672839768581,0.045300921036447,0.381566556892253,-4.18027967049878
"129","1554616_at","SERPINB8","5271","serpin family B member 8",-0.215078192218572,9.36651539480354,-1.65291761492284,0.110800098524892,0.485556643752871,-4.92217229819806
"130","1554670_at","GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1",-0.508736989471862,5.6800914255996,-3.31776474235143,0.00276989695796533,0.139992798449196,-1.69171897733209
"131","1554678_s_at","HNRNPDL","9987","heterogeneous nuclear ribonucleoprotein D like",-0.0492020440129899,9.81301832581699,-0.43090335367078,0.670215702085712,0.886219753161248,-6.12262357235902
"132","1554690_a_at","TACC1","6867","transforming acidic coiled-coil containing protein 1",0.119282097265401,8.45693060051734,0.815544511847952,0.422430685529906,0.763432596851612,-5.8872614512626
"133","1554707_at","SPATA6L","55064","spermatogenesis associated 6 like",0.0930366113465819,5.67353241778995,0.914284834151079,0.369264882838374,0.733296090171953,-5.80450965890172
"134","1554810_at","PLA2G4C","8605","phospholipase A2 group IVC",0.0859640142988569,5.54632260079256,0.568543866398534,0.574716525050768,0.843888283016042,-6.05461967524708
"135","1554821_a_at","ZBED1","9189","zinc finger BED-type containing 1",-0.168501691247919,6.94584523024114,-1.06303527958881,0.297884384335191,0.674505540107523,-5.66332950403259
"136","1554842_at","SLC12A1","6557","solute carrier family 12 member 1",0.138984818134308,6.94231952611475,1.2354405376042,0.22810280452168,0.616930841623827,-5.47570462720229
"137","1554872_a_at","HMGCLL1","54511","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1",-0.217864493195695,6.64319097606839,-1.56462374625731,0.130189734830101,0.514585692349496,-5.05030067856778
"138","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",0.130186618977,9.30074964475381,0.954500049262888,0.348931226621892,0.714336148877956,-5.7682783435371
"139","1554915_a_at","PDE12","201626","phosphodiesterase 12",-0.00389021346117513,7.02390139549532,-0.0338031583501529,0.973301433038063,0.990426321576866,-6.21445328526872
"140","1554930_a_at","FUT8","2530","fucosyltransferase 8",-0.0816249000010121,9.4338107001998,-0.983032550630722,0.334970444161382,0.699319915212865,-5.74169619212734
"141","1554950_at","ACAN","176","aggrecan",-0.173173796185449,7.94275401608274,-1.29934574251065,0.205630919099539,0.598344307305833,-5.39984337520336
"142","1554992_at","RASGRF1","5923","Ras protein specific guanine nucleotide releasing factor 1",0.053449583264074,8.07699140972818,0.469333209212111,0.642881911453069,0.875457980931231,-6.10548520561289
"143","1555001_at","IQCF1","132141","IQ motif containing F1",-0.0633025819605342,6.090931217213,-0.437447248901179,0.665527061793317,0.883941799531809,-6.11980691937069
"144","1555040_at","LINC00612","253128","long intergenic non-protein coding RNA 612",-0.00649091689007975,5.69796985191771,-0.0465629195587904,0.963229992832901,0.987506521107551,-6.21394105642884
"145","1555058_a_at","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",-0.172864269505476,8.93096675991657,-1.19722925482094,0.242399519908774,0.62700675816403,-5.51945479695007
"146","1555105_a_at","MIER1","57708","MIER1 transcriptional regulator",-0.0666685918744667,6.82392020521269,-0.452506564544161,0.654790003693208,0.879563456359132,-6.11316636487666
"147","1555106_a_at","CTDSPL2","51496","CTD small phosphatase like 2",0.196606686304471,7.00794548631929,1.24105080002558,0.226058445411755,0.616227686205851,-5.46917908573385
"148","1555171_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.363808270289443,4.53419180418116,3.48105532676918,0.00184338060980084,0.106873698802706,-1.31870236296017
"149","1555187_at","LINC00508","104472718","long intergenic non-protein coding RNA 508",-0.108091288725933,7.58161261874833,-0.904115366194786,0.374528306892385,0.740251089328053,-5.81344141606611
"150","1555193_a_at","ZNF277","11179","zinc finger protein 277",-0.137224623423404,6.15290605740707,-0.875179529478912,0.389772275441355,0.747817176617038,-5.83834393813178
"151","1555203_s_at","SLC44A4","80736","solute carrier family 44 member 4",0.0843975870728073,10.2211070942487,0.777982354681782,0.443849666346119,0.78049431270344,-5.9163959512152
"152","1555217_at","UBE2W","55284","ubiquitin conjugating enzyme E2 W",-0.189818255217244,5.4679688418241,-1.26566271968854,0.217253640879816,0.609496562042041,-5.44024527122183
"153","1555241_at","RBIS","401466","ribosomal biogenesis factor",-0.0540267041814912,5.7030770595208,-0.579934520404279,0.567127394338271,0.839674138352575,-6.04817265458458
"154","1555247_a_at","RAPGEF6","51735","Rap guanine nucleotide exchange factor 6",0.169966140941685,8.20590341622968,1.22178657790245,0.233136568759439,0.620154561458957,-5.49147723385598
"155","1555252_a_at","TRPM3","80036","transient receptor potential cation channel subfamily M member 3",-0.114013830244073,8.37806088696458,-0.83468667915427,0.411766499058835,0.759674550567945,-5.87191415988168
"156","1555278_a_at","CKAP5","9793","cytoskeleton associated protein 5",0.182695836775753,9.48904020258198,1.98953824391769,0.0576400552658815,0.407764991249799,-4.38439704546258
"157","1555281_x_at","ARMC8","25852","armadillo repeat containing 8",-0.201782708088978,5.98379473263253,-1.8960807168651,0.0695150478930933,0.426223330296252,-4.54116171357676
"158","1555337_a_at","ZNF317","57693","zinc finger protein 317",0.0758402739017665,8.10534100991698,0.635337210448311,0.530957100000141,0.821720873207216,-6.01504589740703
"159","1555358_a_at","ENTPD4","9583","ectonucleoside triphosphate diphosphohydrolase 4",-0.00113470740300947,8.81684895375191,-0.00804467464059561,0.993644930871094,0.998533764309183,-6.21499175448258
"160","1555385_at","B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1",-0.264498787062367,7.38737658228029,-2.00991745324487,0.0553013958352553,0.401202286689439,-4.34949295110164
"161","1555400_at","LOC645261","645261","PP565",-0.0532638322434877,6.01837422053926,-0.624957020584618,0.537638416938728,0.825470902386215,-6.02147530816501
"162","1555411_a_at","CCNL1","57018","cyclin L1",-0.0124081974890498,10.2091935735927,-0.0851896010626748,0.932786370011483,0.976021607532987,-6.21139926396355
"163","1555421_at","AP1S3","130340","adaptor related protein complex 1 subunit sigma 3",-0.0866492354178909,5.70154117365765,-0.782967326350135,0.440969752754186,0.779933241931839,-5.91260449377607
